NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
BIGUAÇU,SC,797,503.068130489335,533.6082810539523,510.6240903387704,550.2493099121707,612.67252195734,3.281282316442606,2
BIRIGUI,SP,1066,508.5299249530957,542.1074108818011,528.1941838649155,570.3441838649156,630.46904315197,3.1593264248704664,2
BLUMENAU,SC,2339,514.5656690893545,546.5662676357417,525.3254809747756,565.839974348012,633.3561351004703,4.428921568627451,2
BOA ESPERANÇA,MG,878,491.10671981776767,514.7846241457859,500.6689066059225,542.7242596810934,631.3895216400911,2.6281380753138075,2
BOA VIAGEM,CE,732,453.6341530054645,481.21939890710377,470.6404371584699,493.6474043715848,536.8579234972677,1.1571925754060324,0
BOA VISTA,RR,4449,487.6586648685097,514.674960665318,497.49617891661046,514.035985614745,589.8359181838615,2.976875483372003,1
BOA VISTA DO RAMOS,AM,198,430.79848484848486,445.9626262626263,429.8954545454546,444.760101010101,465.35353535353534,0.997134670487106,0
BOCA DA MATA,AL,457,461.18687089715536,479.7387308533917,467.1249452954048,498.609409190372,603.6761487964989,1.441880341880342,1
BOCA DO ACRE,AM,247,453.6736842105263,472.79797570850207,470.6437246963563,483.68502024291496,548.663967611336,1.810880829015544,0
BOCAIÚVA,MG,853,485.7875732708089,511.1967174677608,498.6480656506448,525.1690504103166,636.5767878077374,1.9949121184088807,1
BODOQUENA,MS,65,459.9230769230769,494.2338461538462,476.01076923076926,486.5661538461538,561.5384615384615,2.217948717948718,1
BOITUVA,SP,463,511.59222462203024,548.0494600431965,533.2801295896329,578.3436285097192,631.9654427645788,3.900481540930979,2
BOM CONSELHO,PE,740,464.4159459459459,488.6160810810811,477.8797297297297,505.9328378378378,601.4864864864865,1.3574739281575898,1
BOM DESPACHO,MG,514,522.0270428015565,556.0933852140078,537.2811284046693,583.4289883268483,686.5758754863813,3.845896147403685,2
BOM JARDIM,PE,977,469.4475946775845,489.47717502558856,477.471340839304,502.72476970317297,617.0931422722621,1.288527397260274,1
BOM JESUS,PI,1405,453.4342348754448,465.5859074733096,450.8090391459074,481.120925266904,563.2455516014235,1.394492911668484,0
BOM JESUS DA LAPA,BA,926,474.15388768898487,496.6357451403888,478.0872570194384,507.9130669546436,606.133909287257,1.6880415944540728,1
BOM JESUS DE GOIÁS,GO,223,482.1762331838565,510.2771300448431,494.3390134529148,521.1816143497758,589.8654708520179,2.563802083333333,1
BOM JESUS DO ITABAPOANA,RJ,644,496.0062111801242,518.8368012422361,503.8524844720497,540.4638198757764,630.4347826086956,2.595730918499353,2
BOM SUCESSO,MG,374,484.3911764705882,513.6262032085561,494.4483957219252,529.6842245989304,638.7700534759358,2.148913043478261,1
BONFIM,RR,21,444.1428571428572,460.3285714285714,438.58571428571423,476.4714285714285,560.0,1.448717948717949,0
BONITO,PE,604,463.1216887417218,491.871523178808,482.4029801324504,500.52615894039735,594.5364238410596,1.3289205702647655,1
BOQUEIRÃO,PB,490,472.3977551020408,498.9357142857143,480.76163265306127,504.2773469387755,613.3877551020408,1.2379767827529022,1
BOQUIM,SE,681,467.6157121879589,486.757415565345,472.1552129221733,502.442584434655,637.4449339207049,1.4260808926080892,1
BOQUIRA,BA,275,462.59090909090907,481.2698181818182,462.6152727272727,491.97309090909096,625.5272727272727,1.153076923076923,1
BORBA,AM,132,422.7704545454545,443.17045454545456,428.5537878787879,452.7462121212121,494.8484848484849,1.0725,0
BOTUCATU,SP,1421,528.105981703026,556.0133004926108,535.9916256157635,584.169387755102,650.5700211118931,4.085395292697647,2
BRAGANÇA,PA,2039,457.8542422756253,482.45213339872487,458.0946051986268,480.311574301128,596.0176557135851,1.4975053456878118,0
BRAGANÇA PAULISTA,SP,1495,516.891839464883,548.984414715719,530.9763879598662,578.9783946488294,663.6923076923077,3.9829242262540014,2
BRASILÂNDIA DE MINAS,MG,271,469.3335793357933,484.2346863468635,473.9774907749077,494.2044280442804,570.5535055350554,1.8337950138504155,1
BRASILÉIA,AC,211,471.3952606635071,501.3374407582938,494.91800947867296,500.65450236966825,580.0947867298578,2.210674157303371,1
BRASNORTE,MT,62,485.0419354838709,498.4483870967742,480.56451612903226,506.2806451612904,620.9677419354839,2.981012658227848,1
BRASÍLIA,DF,45005,508.8048950116654,543.2508632374181,525.2678302410843,552.3033174091768,630.812131985335,4.486625665055889,2
BRASÍLIA DE MINAS,MG,657,475.9835616438356,508.4351598173516,493.2362252663623,516.9374429223744,598.9345509893456,1.7772727272727271,1
BRAÇO DO NORTE,SC,484,493.26714876033054,521.6964876033057,496.0340909090909,536.1297520661157,619.7933884297521,4.072434607645875,2
BREJETUBA,ES,107,481.0757009345794,509.7252336448598,489.56542056074767,515.496261682243,617.0093457943925,1.9166666666666667,1
BREJINHO DE NAZARÉ,TO,34,445.33235294117645,452.3617647058823,441.7147058823529,464.6588235294117,534.1176470588235,1.8416666666666663,0
BREJO,MA,448,446.3383928571429,465.8383928571429,446.2964285714285,462.8082589285714,558.6160714285714,1.0375782881002087,0
BREJO DA MADRE DE DEUS,PE,320,458.6103125,485.8396875,477.583125,502.0415625,596.1875,1.3128205128205128,1
BREJO SANTO,CE,1405,475.5896797153025,497.6896797153025,481.6760142348755,517.1679003558719,619.8007117437722,1.4721052631578948,1
BREJÕES,BA,171,456.2485380116959,486.88187134502925,464.31228070175433,481.5239766081872,574.6198830409356,1.2583732057416268,0
BREU BRANCO,PA,282,446.2223404255319,465.13120567375887,445.513475177305,453.6418439716312,527.3758865248227,1.4595238095238094,0
BREVES,PA,1941,447.34276146316336,474.6643482740855,449.5315816589387,467.25667181865015,560.0412158681092,1.2818428184281845,0
BROTAS DE MACAÚBAS,BA,153,464.478431372549,492.6307189542484,472.0901960784314,498.9202614379085,603.1372549019608,1.476683937823834,1
BRUMADINHO,MG,565,501.5628318584071,538.113982300885,519.0116814159292,552.0840707964602,640.9557522123894,2.91120218579235,2
BRUMADO,BA,1254,485.7368421052632,513.8031100478469,492.73133971291867,528.4591706539076,626.9537480063796,1.841914191419142,1
BRUSQUE,SC,994,510.0041247484909,545.1741448692153,519.4308853118712,563.3273641851107,630.020120724346,3.82320819112628,2
BUERAREMA,BA,209,463.14354066985646,497.7387559808613,471.355980861244,482.84114832535886,590.8133971291866,1.5948275862068966,1
BUJARU,PA,378,450.2047619047619,465.71137566137565,443.5801587301587,468.49047619047616,551.4285714285714,1.1762886597938145,0
BURITI BRAVO,MA,341,445.6744868035191,457.8052785923754,447.8727272727273,468.90967741935486,568.7390029325513,1.358288770053476,0
BURITI DOS LOPES,PI,512,452.7453125,471.7572265625,451.7400390625,470.3724609375,557.3046875,1.018978102189781,0
BURITICUPU,MA,589,455.70135823429536,468.29320882852295,455.73039049236,481.469779286927,535.6196943972835,1.67828418230563,0
BURITIS,MG,488,463.21782786885245,488.5864754098361,473.1178278688525,500.068237704918,572.7868852459017,2.2093373493975905,1
BUTIÁ,RS,221,487.0981900452488,521.2484162895927,504.7407239819004,521.5104072398191,597.0135746606335,2.824534161490684,1
CAAPIRANGA,AM,68,424.2264705882353,438.42794117647054,426.825,456.4720588235294,434.11764705882354,0.8469827586206896,0
CAAPORÃ,PB,283,444.19964664310953,461.3653710247349,453.0604240282686,474.7593639575972,542.9681978798586,1.332904884318766,0
CAARAPÓ,MS,224,475.9388392857143,504.7517857142857,481.6732142857143,509.64910714285713,562.6785714285714,2.624172185430464,1
CABEDELO,PB,1049,485.6838894184938,513.1040038131554,494.6050524308866,525.9252621544327,613.212583412774,2.4284116331096195,1
CABO DE SANTO AGOSTINHO,PE,2116,474.3766540642722,501.99196597353495,490.3627126654064,511.2182419659736,595.5387523629489,1.7804796802131913,1
CABO FRIO,RJ,2076,504.9489402697495,540.3221579961464,523.4097784200385,549.6131984585742,653.1984585741811,3.2221412964311726,2
CABREÚVA,SP,283,488.5805653710247,535.1194346289752,519.1268551236749,548.5378091872792,615.6183745583039,3.2906976744186047,2
CABROBÓ,PE,964,443.4578838174274,460.149377593361,448.3084024896265,475.202489626556,530.0207468879668,1.160337552742616,0
CACHOEIRA,BA,646,452.850773993808,478.4393188854489,458.9249226006192,476.1560371517028,550.5572755417957,1.290938864628821,0
CACHOEIRA DO SUL,RS,1068,496.563202247191,533.7324906367041,511.7736891385768,538.339138576779,620.5992509363296,2.8546816479400747,2
CACHOEIRA PAULISTA,SP,273,513.6783882783883,550.859706959707,533.2824175824176,566.652380952381,651.4285714285714,3.584985835694051,2
CACHOEIRAS DE MACACU,RJ,434,497.00391705069126,531.5642857142857,512.2900921658986,538.4087557603686,640.8294930875576,2.458715596330275,2
CACHOEIRINHA,RS,1207,498.2131731565866,538.2185584092792,520.696685998343,537.8387738193869,615.1118475559238,3.19281232173417,2
CACHOEIRO DE ITAPEMIRIM,ES,2552,501.2092084639498,526.0222570532916,508.7941614420063,551.378526645768,655.8620689655172,2.739039329464861,2
CACIMBA DE DENTRO,PB,236,460.0474576271186,483.5389830508474,466.9898305084746,486.16101694915255,594.5762711864406,1.1928571428571428,1
CACOAL,RO,1341,488.0225205070842,512.7492915734526,494.7836689038032,526.0688292319165,610.3206562266965,2.634878819810327,1
CACULÉ,BA,1079,479.58915662650605,503.4914735866544,480.64911955514367,518.6132530120482,636.8303985171455,1.4831967213114754,1
CAETITÉ,BA,1464,476.1995901639344,506.97909836065577,485.173087431694,521.9901639344262,649.1666666666666,1.7357233502538072,1
CAETÉ,MG,473,506.23932346723046,538.8295983086681,522.7027484143763,558.1661733615222,667.568710359408,2.9934959349593497,2
CAETÉS,PE,415,469.638313253012,495.435421686747,481.1363855421687,514.6106024096385,587.855421686747,1.3326923076923076,1
CAFELÂNDIA,PR,209,476.6291866028708,503.3301435406698,489.2574162679426,528.2014354066986,580.7655502392345,3.580578512396694,1
CAICÓ,RN,2366,497.95236686390535,522.671978021978,499.230853761623,535.9657650042266,654.0912933220626,2.155123674911661,2
CAIEIRAS,SP,972,498.9690329218107,539.4706790123457,522.2922839506173,543.6725308641975,616.0905349794239,3.319985304922851,2
CAJAMAR,SP,583,489.6017152658662,531.1343053173242,516.1322469982847,535.4008576329331,607.5128644939965,2.955334987593052,2
CAJATI,SP,183,489.61092896174864,528.1185792349727,518.4005464480874,534.5437158469946,574.7540983606557,2.916,2
CAJAZEIRAS,PB,1994,475.1074222668004,503.5254262788365,481.8054663991976,513.7028084252759,614.3731193580742,1.6908336625839588,1
CAJURU,SP,245,485.58530612244897,515.7591836734694,501.7710204081632,532.9285714285714,638.7755102040817,3.172348484848485,2
CALDAS NOVAS,GO,1232,478.1914772727273,506.85162337662337,495.9875,520.4785714285714,591.5584415584416,2.4737561509021324,1
CAMACAN,BA,600,458.50916666666666,486.7841666666667,471.3335,489.9283333333333,586.8,1.460401891252955,1
CAMAMU,BA,413,454.9186440677966,477.5375302663438,460.72929782082326,480.9099273607748,546.9249394673124,1.5897226753670473,0
CAMAPUÃ,MS,106,459.8556603773585,466.0481132075472,461.55,470.7415094339623,508.6792452830189,2.58,0
CAMAQUÃ,RS,1253,486.8685554668795,513.649481245012,494.0830806065443,522.2990422984836,591.6679968076617,2.6120253164556964,1
CAMARAGIBE,PE,3043,479.0132106473874,507.8204403549129,494.3432467959251,511.4061781137036,596.2339796253697,1.864251781472684,1
CAMAÇARI,BA,2724,476.1294419970632,506.81314243759175,492.7411160058737,501.6898678414097,582.4889867841409,1.7437805161590327,1
CAMBORIÚ,SC,454,488.09911894273125,525.947577092511,505.6477973568282,523.4323788546255,595.4185022026431,3.130338733431517,1
CAMBUÍ,MG,441,505.1122448979592,533.8637188208617,513.1775510204081,557.2709750566894,639.6371882086167,2.946551724137931,2
CAMBÉ,PR,731,498.60670314637485,536.0655266757866,516.7935704514364,541.9080711354309,595.2941176470588,3.1809210526315788,2
CAMETÁ,PA,3398,458.9559741024132,480.77183637433785,455.0161859917599,481.6740141259564,613.8787522071807,1.209289496910856,0
CAMOCIM,CE,1042,463.01861804222654,495.0437619961612,491.376679462572,505.62389635316697,551.4395393474089,1.25018234865062,1
CAMOCIM DE SÃO FÉLIX,PE,295,465.57220338983046,490.5122033898305,479.8101694915254,506.68372881355936,599.3220338983051,1.2345505617977528,1
CAMPINA GRANDE,PB,11268,490.0766950656727,523.921343627973,502.0322417465388,532.0624689385871,642.1263755768548,2.2212743732590527,2
CAMPINA GRANDE DO SUL,PR,265,491.126037735849,524.2584905660377,510.5811320754717,527.3962264150944,603.1698113207547,2.95985401459854,2
CAMPINAS,SP,9509,531.3458933641813,563.5652434535704,542.3270901251445,589.3182353559785,660.4543064465244,4.909389473684211,2
CAMPO ALEGRE,AL,531,463.0529190207157,481.1169491525424,468.48474576271184,498.92184557438793,619.0960451977401,1.4007246376811595,1
CAMPO ALEGRE DE LOURDES,BA,161,444.39192546583854,453.595652173913,445.8975155279503,481.3521739130435,560.3726708074535,1.338235294117647,0
CAMPO BELO,MG,791,503.00442477876106,534.3336283185841,513.2117572692794,562.0543615676359,658.4576485461441,2.6069574247144343,2
CAMPO BOM,RS,452,502.2117256637168,534.7183628318585,518.9727876106195,561.6577433628319,618.3185840707964,3.5023659305993693,2
CAMPO DO BRITO,SE,619,467.4928917609046,486.26591276252014,468.00888529886913,500.8552504038773,608.1098546042003,1.3575757575757577,1
CAMPO FORMOSO,BA,1013,472.7771964461994,497.8753208292201,476.02754195459033,503.2610069101679,604.5409674234945,1.6432078559738137,1
CAMPO GRANDE,MS,11624,502.3726944253269,531.3970233998624,513.9710254645561,549.7993633860978,635.2477632484515,3.4605532786885247,2
CAMPO LARGO,PR,963,505.68982346832814,542.302388369678,517.1881619937694,549.6464174454828,620.9553478712357,3.548683160415004,2
CAMPO LIMPO PAULISTA,SP,532,502.85451127819545,539.8174812030076,519.8575187969925,555.8238721804511,612.406015037594,3.220897615708275,2
CAMPO MAGRO,PR,174,484.8764367816092,519.8712643678161,503.0942528735632,516.4063218390804,578.3908045977012,2.644396551724138,1
CAMPO MAIOR,PI,1561,461.0345291479821,482.7014093529789,466.4195387572069,492.2760409993594,596.386931454196,1.3229109020475929,1
CAMPO MOURÃO,PR,1767,490.7282399547256,518.4928692699491,505.8142614601019,531.291454442558,603.6672325976231,3.2154123479044614,2
CAMPO NOVO DO PARECIS,MT,240,472.38,501.69916666666666,488.11875,522.1320833333333,592.0833333333334,3.658307210031348,1
CAMPO VERDE,MT,512,481.5009765625,507.4369140625,494.193359375,517.3912109375,598.3984375,3.2078125,1
CAMPOS ALTOS,MG,128,484.29921875,511.06015625,500.96953125,536.74375,657.5,2.2765151515151514,2
CAMPOS BELOS,GO,764,444.7168848167539,469.3429319371728,455.2362565445026,471.4517015706806,518.1675392670157,1.5810185185185186,0
CAMPOS DO JORDÃO,SP,472,504.7158898305085,542.9345338983051,528.0531779661017,559.2904661016948,631.5254237288135,3.007380073800738,2
CAMPOS DOS GOYTACAZES,RJ,4778,497.2217873587276,529.3227919631645,511.686940142319,538.2982628714943,631.598995395563,2.9962634283045304,2
CAMPOS GERAIS,MG,502,486.48645418326697,510.2370517928287,494.42888446215136,536.3830677290837,619.2430278884462,1.979390681003584,1
CAMPOS NOVOS,SC,335,493.57432835820896,523.6725373134328,498.3474626865672,527.4020895522389,599.4626865671642,3.2398921832884096,1
CAMPOS SALES,CE,701,456.6636233951498,479.7753209700428,468.0369472182597,485.61783166904416,552.8388017118402,1.0496009122006842,0
CANARANA,BA,549,464.69326047358834,488.1757741347905,472.8333333333333,500.2214936247723,598.943533697632,2.081277213352685,1
CANAVIEIRAS,BA,305,470.744262295082,509.1957377049181,492.2,503.13147540983607,586.5573770491803,1.6844660194174756,1
CANAÃ DOS CARAJÁS,PA,606,483.1816831683168,508.5894389438944,487.183498349835,510.3498349834984,613.5313531353136,2.644753476611884,1
CANDEIAS,BA,1034,465.4025145067698,491.9206963249516,480.8488394584139,494.1555125725338,581.6441005802708,1.6268406961178046,1
CANELA,RS,502,504.5932270916334,549.6581673306773,531.5842629482072,561.606374501992,643.2669322709163,3.8501506024096384,2
CANGUARETAMA,RN,701,463.0873038516405,492.9711840228245,474.9176890156919,491.3820256776034,572.5820256776034,1.7028907922912206,1
CANGUÇU,RS,511,495.2958904109589,530.3424657534247,500.580626223092,531.5639921722113,614.2857142857143,2.417151162790698,2
CANINDÉ,CE,1427,462.8162578836721,493.5327259985984,486.20616678346175,508.7265592151367,594.7161878065873,1.1266094420600858,1
CANINDÉ DE SÃO FRANCISCO,SE,556,470.26654676258994,487.51079136690646,470.2964028776978,497.00755395683456,605.4676258992806,1.4993006993006992,1
CANOAS,RS,3226,508.078890266584,548.5506509609423,529.5234655920644,564.351115933044,625.2200867947923,3.64631487134758,2
CANOINHAS,SC,648,497.96851851851847,523.7617283950617,495.9899691358025,537.7601851851852,608.5493827160494,3.476315789473684,2
CANSANÇÃO,BA,257,457.0949416342412,472.7221789883269,467.4673151750973,475.05953307393,561.8677042801556,1.3218232044198894,0
CANTO DO BURITI,PI,534,452.1945692883895,469.544382022472,455.2780898876405,476.5756554307116,570.9737827715355,1.2060653188180404,0
CANUTAMA,AM,57,423.60350877192985,446.8105263157895,427.759649122807,458.6421052631579,497.1929824561403,1.1865671641791045,0
CAPANEMA,PA,2245,463.3157683741648,489.3028062360802,469.5262360801781,487.1873942093541,595.0645879732739,1.7182057180414063,1
CAPELA,SE,497,449.5782696177062,459.6702213279678,447.6070422535212,469.73943661971833,578.430583501006,1.164351851851852,0
CAPELINHA,MG,642,498.97196261682245,534.6834890965732,514.1895638629284,541.467445482866,643.1152647975077,1.9265997490589712,2
CAPIM GROSSO,BA,720,465.1480555555555,495.81111111111113,480.6181944444444,500.8230555555555,597.1666666666666,1.4722222222222223,1
CAPITÃO POÇO,PA,1026,449.39259259259256,473.0986354775828,449.664522417154,474.9561403508772,561.3060428849902,1.228218966846569,0
CAPIVARI,SP,425,515.8301176470588,543.0781176470589,528.0084705882354,565.876,636.2352941176471,3.851063829787234,2
CAPÃO BONITO,SP,430,486.42,526.7372093023256,512.7986046511628,536.0641860465116,592.5116279069767,2.4753577106518283,2
